map,rssi_med,BSSID,area,Y,X,channel
GHC7,-73.0,00:1a:1e:1e:d7:80,-1.5!-44.5,-44.5,-1.5,11
GHC7,-85.0,00:1a:1e:1e:dd:e0,-1.5!-44.5,-44.5,-1.5,1
GHC7,-81.0,00:1a:1e:1e:cb:30,-1.5!-44.5,-44.5,-1.5,149
GHC7,-77.0,00:1a:1e:1e:dd:f0,-1.5!-44.5,-44.5,-1.5,153
GHC7,-47.0,00:1a:1e:1e:d3:d0,-1.5!-44.5,-44.5,-1.5,48
GHC7,-67.0,00:1a:1e:1e:d9:e0,-1.5!-44.5,-44.5,-1.5,6
GHC7,-87.0,00:1a:1e:1e:cc:50,-1.5!-44.5,-44.5,-1.5,165
GHC7,-81.0,00:1a:1e:1e:ea:40,-1.5!-44.5,-44.5,-1.5,1
GHC7,-57.0,00:1a:1e:1e:d9:f0,-1.5!-44.5,-44.5,-1.5,36
GHC7,-77.0,00:1a:1e:1e:e6:e0,-1.5!-44.5,-44.5,-1.5,11
GHC7,-89.0,00:1a:1e:1e:f0:70,-1.5!-44.5,-44.5,-1.5,157
GHC7,-87.0,00:1a:1e:1e:d6:f0,-1.5!-44.5,-44.5,-1.5,165
GHC7,-81.0,00:1a:1e:1e:dc:30,10.5!39.5,39.5,10.5,165
GHC7,-51.0,00:1a:1e:1e:dd:a0,10.5!39.5,39.5,10.5,6
GHC7,-77.0,00:1a:1e:1e:db:80,10.5!39.5,39.5,10.5,1
GHC7,-73.0,00:1a:1e:1f:94:b0,10.5!39.5,39.5,10.5,153
GHC7,-41.0,00:1a:1e:1e:dd:b0,10.5!39.5,39.5,10.5,40
GHC7,-81.0,00:1a:1e:1e:ea:30,10.5!39.5,39.5,10.5,165
GHC7,-71.0,00:1a:1e:1e:d6:40,10.5!39.5,39.5,10.5,1
GHC7,-57.0,00:1a:1e:1e:d6:50,10.5!39.5,39.5,10.5,165
GHC7,-61.0,00:1a:1e:1e:cc:b0,10.5!39.5,39.5,10.5,48
GHC7,-83.0,00:1a:1e:1e:da:d0,10.5!39.5,39.5,10.5,165
GHC7,-81.0,00:1a:1e:1e:e4:90,10.5!39.5,39.5,10.5,48
GHC7,-73.0,00:1a:1e:1e:cc:a0,10.5!39.5,39.5,10.5,1
GHC7,-81.0,00:1a:1e:1e:ea:60,10.5!39.5,39.5,10.5,11
GHC7,-75.0,00:1a:1e:1e:ea:70,10.5!39.5,39.5,10.5,149
GHC7,-75.0,00:1a:1e:1e:ef:30,10.5!39.5,39.5,10.5,44
GHC7,-77.0,00:1a:1e:1e:d1:b0,10.5!39.5,39.5,10.5,165
GHC7,-77.0,00:1a:1e:1e:d6:30,10.5!39.5,39.5,10.5,161
GHC7,-77.0,00:1a:1e:1e:ef:50,10.5!39.5,39.5,10.5,157
GHC7,-69.0,00:1a:1e:1e:d9:50,10.5!39.5,39.5,10.5,157
GHC7,-47.0,00:1a:1e:1e:e7:a0,4.5!5.5,5.5,4.5,1
GHC7,-69.0,00:1a:1e:1e:da:c0,4.5!5.5,5.5,4.5,6
GHC7,-85.0,00:1a:1e:1e:d6:50,4.5!5.5,5.5,4.5,165
GHC7,-75.0,00:1a:1e:1f:99:20,4.5!5.5,5.5,4.5,6
GHC7,-79.0,00:1a:1e:1e:d2:50,4.5!5.5,5.5,4.5,161
GHC7,-85.0,00:1a:1e:1e:db:10,4.5!5.5,5.5,4.5,149
GHC7,-85.0,00:1a:1e:1e:cc:50,4.5!5.5,5.5,4.5,165
GHC7,-79.0,00:1a:1e:1e:ea:50,4.5!5.5,5.5,4.5,44
GHC7,-77.0,00:1a:1e:1e:d8:40,4.5!5.5,5.5,4.5,1
GHC7,-83.0,00:1a:1e:1e:dd:b0,4.5!5.5,5.5,4.5,40
GHC7,-73.0,00:1a:1e:1e:d1:30,4.5!5.5,5.5,4.5,149
GHC7,-75.0,00:1a:1e:1e:cf:80,4.5!5.5,5.5,4.5,11
GHC7,-79.0,00:1a:1e:1e:cc:b0,4.5!5.5,5.5,4.5,48
GHC7,-81.0,00:1a:1e:1f:6c:90,4.5!5.5,5.5,4.5,149
GHC7,-81.0,00:1a:1e:1e:e9:80,4.5!5.5,5.5,4.5,1
GHC7,-81.0,00:1a:1e:1e:ef:00,4.5!5.5,5.5,4.5,6
GHC7,-87.0,00:1a:1e:1e:dd:f0,4.5!5.5,5.5,4.5,153
GHC7,-79.0,00:1a:1e:1e:e2:70,4.5!5.5,5.5,4.5,157
GHC7,-89.0,00:1a:1e:1e:ca:f0,4.5!5.5,5.5,4.5,157
GHC7,-81.0,00:1a:1e:1e:d1:20,4.5!5.5,5.5,4.5,11
GHC7,-55.0,00:1a:1e:1e:e7:b0,4.5!5.5,5.5,4.5,36
GHC7,-69.0,00:1a:1e:1f:99:30,4.5!5.5,5.5,4.5,149
GHC7,-61.0,00:1a:1e:1e:da:d0,4.5!5.5,5.5,4.5,165
GHC7,-89.0,00:1a:1e:1e:f0:70,4.5!5.5,5.5,4.5,157
GHC7,-75.0,00:1a:1e:1e:d8:50,4.5!5.5,5.5,4.5,157
GHC7,-83.0,00:1a:1e:1e:dd:70,4.5!5.5,5.5,4.5,165
GHC7,-85.0,00:1a:1e:1e:dd:90,4.5!5.5,5.5,4.5,44
GHC7,-63.0,00:1a:1e:1e:cf:90,4.5!5.5,5.5,4.5,165
GHC7,-81.0,00:1a:1e:1e:c8:f0,4.5!5.5,5.5,4.5,36
GHC7,-83.0,00:1a:1e:1e:cb:f0,4.5!5.5,5.5,4.5,48
GHC7,-79.0,00:1a:1e:1e:e9:90,4.5!5.5,5.5,4.5,153
GHC7,-75.0,00:1a:1e:1e:ef:10,4.5!5.5,5.5,4.5,157
GHC7,-85.0,00:1a:1e:1e:d3:d0,4.5!5.5,5.5,4.5,48
GHC7,-85.0,00:1a:1e:19:1e:50,4.5!5.5,5.5,4.5,40
GHC7,-65.0,00:1a:1e:1e:dd:a0,6.5!47.5,47.5,6.5,6
GHC7,-83.0,00:1a:1e:1f:94:b0,6.5!47.5,47.5,6.5,153
GHC7,-55.0,00:1a:1e:1e:d9:40,6.5!47.5,47.5,6.5,11
GHC7,-77.0,00:1a:1e:1e:d2:e0,6.5!47.5,47.5,6.5,6
GHC7,-81.0,00:1a:1e:1e:ea:30,6.5!47.5,47.5,6.5,165
GHC7,-71.0,00:1a:1e:1e:d6:40,6.5!47.5,47.5,6.5,1
GHC7,-89.0,00:1a:1e:1e:e4:90,6.5!47.5,47.5,6.5,48
GHC7,-81.0,00:1a:1e:1e:d6:20,6.5!47.5,47.5,6.5,1
GHC7,-57.0,00:1a:1e:1e:da:c0,19.5!-2.5,-2.5,19.5,6
GHC7,-87.0,00:1a:1e:1e:db:50,19.5!-2.5,-2.5,19.5,153
GHC7,-75.0,00:1a:1e:1e:eb:10,19.5!-2.5,-2.5,19.5,165
GHC7,-73.0,00:1a:1e:1e:c9:50,19.5!-2.5,-2.5,19.5,153
GHC7,-73.0,00:1a:1e:1e:cb:f0,19.5!-2.5,-2.5,19.5,48
GHC7,-85.0,00:1a:1e:1e:cc:50,19.5!-2.5,-2.5,19.5,165
GHC7,-75.0,00:1a:1e:1e:ea:50,19.5!-2.5,-2.5,19.5,44
GHC7,-79.0,00:1a:1e:1e:e5:20,19.5!-2.5,-2.5,19.5,11
GHC7,-83.0,00:1a:1e:1e:cb:c0,19.5!-2.5,-2.5,19.5,11
GHC7,-91.0,00:1a:1e:1e:dd:b0,19.5!-2.5,-2.5,19.5,40
GHC7,-77.0,00:1a:1e:1e:dd:80,19.5!-2.5,-2.5,19.5,6
GHC7,-41.0,00:1a:1e:1e:d1:30,19.5!-2.5,-2.5,19.5,149
GHC7,-89.0,00:1a:1e:1e:cc:b0,19.5!-2.5,-2.5,19.5,48
GHC7,-75.0,00:1a:1e:1e:cb:e0,19.5!-2.5,-2.5,19.5,11
GHC7,-61.0,00:1a:1e:1e:e4:d0,19.5!-2.5,-2.5,19.5,36
GHC7,-85.0,00:1a:1e:1e:f0:70,19.5!-2.5,-2.5,19.5,157
GHC7,-87.0,00:1a:1e:1e:e2:70,19.5!-2.5,-2.5,19.5,157
GHC7,-87.0,00:1a:1e:1e:d3:d0,19.5!-2.5,-2.5,19.5,48
GHC7,-59.0,00:1a:1e:1e:d1:20,19.5!-2.5,-2.5,19.5,11
GHC7,-79.0,00:1a:1e:1e:e7:b0,19.5!-2.5,-2.5,19.5,36
GHC7,-85.0,00:1a:1e:1f:99:30,19.5!-2.5,-2.5,19.5,149
GHC7,-47.0,00:1a:1e:1e:da:d0,19.5!-2.5,-2.5,19.5,165
GHC7,-75.0,00:1a:1e:1e:c9:40,19.5!-2.5,-2.5,19.5,6
GHC7,-83.0,00:1a:1e:1e:ea:40,19.5!-2.5,-2.5,19.5,1
GHC7,-71.0,00:1a:1e:1e:e5:30,19.5!-2.5,-2.5,19.5,36
GHC7,-73.0,00:1a:1e:1e:e4:c0,19.5!-2.5,-2.5,19.5,1
GHC7,-77.0,00:1a:1e:1e:d8:50,19.5!-2.5,-2.5,19.5,157
GHC7,-65.0,00:1a:1e:1e:dd:90,19.5!-2.5,-2.5,19.5,44
GHC7,-85.0,00:1a:1e:1e:cf:90,19.5!-2.5,-2.5,19.5,165
GHC7,-87.0,00:1a:1e:1f:98:50,19.5!-2.5,-2.5,19.5,44
GHC7,-75.0,00:1a:1e:1e:eb:00,19.5!-2.5,-2.5,19.5,1
GHC7,-85.0,00:1a:1e:1e:e9:90,19.5!-2.5,-2.5,19.5,153
GHC7,-75.0,00:1a:1e:1e:ef:10,19.5!-2.5,-2.5,19.5,157
GHC7,-89.0,00:1a:1e:1e:d7:f0,19.5!-2.5,-2.5,19.5,149
GHC7,-75.0,00:1a:1e:1e:cb:d0,19.5!-2.5,-2.5,19.5,40
GHC7,-87.0,00:1a:1e:1f:9b:50,19.5!-2.5,-2.5,19.5,165
GHC7,-89.0,00:1a:1e:19:1e:50,19.5!-2.5,-2.5,19.5,40
GHC7,-87.0,00:1a:1e:1e:dd:f0,19.5!-2.5,-2.5,19.5,153
GHC7,-73.0,00:1a:1e:1f:94:b0,5.5!30.5,30.5,5.5,153
GHC7,-87.0,00:1a:1e:1e:ee:90,5.5!30.5,30.5,5.5,157
GHC7,-67.0,00:1a:1e:1e:ea:30,5.5!30.5,30.5,5.5,165
GHC7,-63.0,00:1a:1e:1e:ea:70,5.5!30.5,30.5,5.5,149
GHC7,-69.0,00:1a:1e:1e:d6:20,5.5!30.5,30.5,5.5,1
GHC7,-87.0,00:1a:1e:1e:e4:70,5.5!30.5,30.5,5.5,161
GHC7,-67.0,00:1a:1e:1e:d2:f0,5.5!30.5,30.5,5.5,149
GHC7,-81.0,00:1a:1e:1e:e5:10,5.5!30.5,30.5,5.5,165
GHC7,-73.0,00:1a:1e:1e:d9:50,5.5!30.5,30.5,5.5,157
GHC7,-61.0,00:1a:1e:1e:dd:b0,5.5!30.5,30.5,5.5,40
GHC7,-73.0,00:1a:1e:1e:d6:50,5.5!30.5,30.5,5.5,165
GHC7,-37.0,00:1a:1e:1e:cc:b0,5.5!30.5,30.5,5.5,48
GHC7,-81.0,00:1a:1e:1e:dc:30,5.5!30.5,30.5,5.5,165
GHC7,-83.0,00:1a:1e:1e:ef:70,5.5!30.5,30.5,5.5,165
GHC7,-89.0,00:1a:1e:1e:da:d0,5.5!30.5,30.5,5.5,165
GHC7,-71.0,00:1a:1e:1e:ea:60,5.5!30.5,30.5,5.5,11
GHC7,-81.0,00:1a:1e:1e:f0:10,5.5!30.5,30.5,5.5,44
GHC7,-55.0,00:1a:1e:1e:d6:30,5.5!30.5,30.5,5.5,161
GHC7,-71.0,00:1a:1e:1e:dd:a0,5.5!30.5,30.5,5.5,6
GHC7,-85.0,00:1a:1e:1e:e3:f0,5.5!30.5,30.5,5.5,36
GHC7,-79.0,00:1a:1e:1e:d9:40,5.5!30.5,30.5,5.5,11
GHC7,-75.0,00:1a:1e:1e:db:90,5.5!30.5,30.5,5.5,36
GHC7,-89.0,00:1a:1e:1e:e4:90,5.5!30.5,30.5,5.5,48
GHC7,-47.0,00:1a:1e:1e:cc:a0,5.5!30.5,30.5,5.5,1
GHC7,-83.0,00:1a:1e:1e:ef:30,5.5!30.5,30.5,5.5,44
GHC7,-83.0,00:1a:1e:1e:d1:b0,5.5!30.5,30.5,5.5,165
GHC7,-87.0,00:1a:1e:1e:ef:50,5.5!30.5,30.5,5.5,157
GHC7,-59.0,00:1a:1e:1e:d3:c0,-1.5!-42.5,-42.5,-1.5,6
GHC7,-77.0,00:1a:1e:1e:cd:30,-1.5!-42.5,-42.5,-1.5,36
GHC7,-67.0,00:1a:1e:1e:e6:f0,-1.5!-42.5,-42.5,-1.5,165
GHC7,-87.0,00:1a:1e:1e:d1:30,-1.5!-42.5,-42.5,-1.5,149
GHC7,-87.0,00:1a:1e:1e:d6:90,-1.5!-42.5,-42.5,-1.5,153
GHC7,-71.0,00:1a:1e:1e:ea:50,-1.5!-42.5,-42.5,-1.5,44
GHC7,-77.0,00:1a:1e:1e:d7:90,-1.5!-42.5,-42.5,-1.5,149
GHC7,-75.0,00:1a:1e:1e:d7:80,-1.5!-42.5,-42.5,-1.5,11
GHC7,-79.0,00:1a:1e:1e:dd:e0,-1.5!-42.5,-42.5,-1.5,1
GHC7,-79.0,00:1a:1e:1e:cb:30,-1.5!-42.5,-42.5,-1.5,149
GHC7,-87.0,00:1a:1e:1e:ca:b0,-1.5!-42.5,-42.5,-1.5,44
GHC7,-75.0,00:1a:1e:1e:dd:f0,-1.5!-42.5,-42.5,-1.5,153
GHC7,-45.0,00:1a:1e:1e:d3:d0,-1.5!-42.5,-42.5,-1.5,48
GHC7,-61.0,00:1a:1e:1e:d9:e0,-1.5!-42.5,-42.5,-1.5,6
GHC7,-87.0,00:1a:1e:1e:cc:50,-1.5!-42.5,-42.5,-1.5,165
GHC7,-79.0,00:1a:1e:1e:ea:40,-1.5!-42.5,-42.5,-1.5,1
GHC7,-55.0,00:1a:1e:1e:d9:f0,-1.5!-42.5,-42.5,-1.5,36
GHC7,-79.0,00:1a:1e:1e:e6:e0,-1.5!-42.5,-42.5,-1.5,11
GHC7,-89.0,00:1a:1e:1e:f0:70,-1.5!-42.5,-42.5,-1.5,157
GHC7,-83.0,00:1a:1e:1e:d6:f0,-1.5!-42.5,-42.5,-1.5,165
GHC7,-55.0,00:1a:1e:1e:d2:f0,1.5!45.5,45.5,1.5,149
GHC7,-77.0,00:1a:1e:1e:dc:20,1.5!45.5,45.5,1.5,6
GHC7,-85.0,00:1a:1e:1f:94:b0,1.5!45.5,45.5,1.5,153
GHC7,-43.0,00:1a:1e:1e:d9:40,1.5!45.5,45.5,1.5,11
GHC7,-75.0,00:1a:1e:1e:ea:30,1.5!45.5,45.5,1.5,165
GHC7,-75.0,00:1a:1e:1e:d6:40,1.5!45.5,45.5,1.5,1
GHC7,-75.0,00:1a:1e:1e:dd:a0,1.5!45.5,45.5,1.5,6
GHC7,-73.0,00:1a:1e:1e:cc:b0,1.5!45.5,45.5,1.5,48
GHC7,-77.0,00:1a:1e:1e:d6:20,1.5!45.5,45.5,1.5,1
GHC7,-85.0,00:1a:1e:1f:94:b0,11.5!6.5,6.5,11.5,153
GHC7,-65.0,00:1a:1e:1e:e7:a0,11.5!6.5,6.5,11.5,1
GHC7,-65.0,00:1a:1e:1e:da:c0,11.5!6.5,6.5,11.5,6
GHC7,-83.0,00:1a:1e:1e:db:50,11.5!6.5,6.5,11.5,153
GHC7,-87.0,00:1a:1e:1e:db:90,11.5!6.5,6.5,11.5,36
GHC7,-83.0,00:1a:1e:1e:eb:10,11.5!6.5,6.5,11.5,165
GHC7,-73.0,00:1a:1e:1e:d2:50,11.5!6.5,6.5,11.5,161
GHC7,-83.0,00:1a:1e:1e:c9:50,11.5!6.5,6.5,11.5,153
GHC7,-89.0,00:1a:1e:1e:cc:50,11.5!6.5,6.5,11.5,165
GHC7,-73.0,00:1a:1e:1e:ea:50,11.5!6.5,6.5,11.5,44
GHC7,-81.0,00:1a:1e:1e:d3:c0,11.5!6.5,6.5,11.5,6
GHC7,-69.0,00:1a:1e:1e:dd:b0,11.5!6.5,6.5,11.5,40
GHC7,-85.0,00:1a:1e:1e:d9:f0,11.5!6.5,6.5,11.5,36
GHC7,-65.0,00:1a:1e:1e:d1:30,11.5!6.5,6.5,11.5,149
GHC7,-69.0,00:1a:1e:1e:cf:80,11.5!6.5,6.5,11.5,11
GHC7,-71.0,00:1a:1e:1e:cc:b0,11.5!6.5,6.5,11.5,48
GHC7,-83.0,00:1a:1e:1f:6c:90,11.5!6.5,6.5,11.5,149
GHC7,-79.0,00:1a:1e:1e:e4:d0,11.5!6.5,6.5,11.5,36
GHC7,-85.0,00:1a:1e:1e:e5:30,11.5!6.5,6.5,11.5,36
GHC7,-79.0,00:1a:1e:1e:e2:70,11.5!6.5,6.5,11.5,157
GHC7,-87.0,00:1a:1e:1e:cb:d0,11.5!6.5,6.5,11.5,40
GHC7,-85.0,00:1a:1e:1e:ca:f0,11.5!6.5,6.5,11.5,157
GHC7,-53.0,00:1a:1e:1e:e7:b0,11.5!6.5,6.5,11.5,36
GHC7,-73.0,00:1a:1e:1f:99:30,11.5!6.5,6.5,11.5,149
GHC7,-53.0,00:1a:1e:1e:da:d0,11.5!6.5,6.5,11.5,165
GHC7,-79.0,00:1a:1e:1e:d6:30,11.5!6.5,6.5,11.5,161
GHC7,-89.0,00:1a:1e:1e:f0:70,11.5!6.5,6.5,11.5,157
GHC7,-73.0,00:1a:1e:1e:d8:50,11.5!6.5,6.5,11.5,157
GHC7,-85.0,00:1a:1e:1e:dd:70,11.5!6.5,6.5,11.5,165
GHC7,-79.0,00:1a:1e:1e:dd:90,11.5!6.5,6.5,11.5,44
GHC7,-61.0,00:1a:1e:1e:cf:90,11.5!6.5,6.5,11.5,165
GHC7,-85.0,00:1a:1e:1e:c8:f0,11.5!6.5,6.5,11.5,36
GHC7,-79.0,00:1a:1e:1e:cb:f0,11.5!6.5,6.5,11.5,48
GHC7,-81.0,00:1a:1e:1e:e9:90,11.5!6.5,6.5,11.5,153
GHC7,-79.0,00:1a:1e:1e:ef:10,11.5!6.5,6.5,11.5,157
GHC7,-81.0,00:1a:1e:1e:d3:d0,11.5!6.5,6.5,11.5,48
GHC7,-87.0,00:1a:1e:19:1e:50,11.5!6.5,6.5,11.5,40
GHC7,-77.0,00:1a:1e:1e:d6:50,11.5!6.5,6.5,11.5,165
GHC7,-49.0,00:1a:1e:1f:94:b0,23.5!30.5,30.5,23.5,153
GHC7,-85.0,00:1a:1e:1e:ea:30,23.5!30.5,30.5,23.5,165
GHC7,-69.0,00:1a:1e:1e:ea:70,23.5!30.5,30.5,23.5,149
GHC7,-77.0,00:1a:1e:1e:d6:20,23.5!30.5,30.5,23.5,1
GHC7,-73.0,00:1a:1e:1e:d2:f0,23.5!30.5,30.5,23.5,149
GHC7,-79.0,00:1a:1e:1e:d9:50,23.5!30.5,30.5,23.5,157
GHC7,-57.0,00:1a:1e:1e:dd:b0,23.5!30.5,30.5,23.5,40
GHC7,-71.0,00:1a:1e:1e:db:80,23.5!30.5,30.5,23.5,1
GHC7,-49.0,00:1a:1e:1e:d6:50,23.5!30.5,30.5,23.5,165
GHC7,-57.0,00:1a:1e:1e:cc:b0,23.5!30.5,30.5,23.5,48
GHC7,-85.0,00:1a:1e:1e:ef:20,23.5!30.5,30.5,23.5,11
GHC7,-79.0,00:1a:1e:1e:ef:40,23.5!30.5,30.5,23.5,1
GHC7,-85.0,00:1a:1e:1e:dc:30,23.5!30.5,30.5,23.5,165
GHC7,-59.0,00:1a:1e:1f:94:a0,23.5!30.5,30.5,23.5,6
GHC7,-79.0,00:1a:1e:1e:ea:60,23.5!30.5,30.5,23.5,11
GHC7,-83.0,00:1a:1e:1e:f0:10,23.5!30.5,30.5,23.5,44
GHC7,-61.0,00:1a:1e:1e:d6:30,23.5!30.5,30.5,23.5,161
GHC7,-75.0,00:1a:1e:1e:dd:a0,23.5!30.5,30.5,23.5,6
GHC7,-91.0,00:1a:1e:1e:e3:f0,23.5!30.5,30.5,23.5,36
GHC7,-69.0,00:1a:1e:1e:d6:40,23.5!30.5,30.5,23.5,1
GHC7,-63.0,00:1a:1e:1e:db:90,23.5!30.5,30.5,23.5,36
GHC7,-77.0,00:1a:1e:1e:e4:90,23.5!30.5,30.5,23.5,48
GHC7,-69.0,00:1a:1e:1e:cc:a0,23.5!30.5,30.5,23.5,1
GHC7,-73.0,00:1a:1e:1e:ef:30,23.5!30.5,30.5,23.5,44
GHC7,-75.0,00:1a:1e:1e:d1:b0,23.5!30.5,30.5,23.5,165
GHC7,-69.0,00:1a:1e:1e:ef:50,23.5!30.5,30.5,23.5,157
GHC7,-57.0,00:1a:1e:1e:d3:c0,-1.5!-40.5,-40.5,-1.5,6
GHC7,-75.0,00:1a:1e:1e:cd:30,-1.5!-40.5,-40.5,-1.5,36
GHC7,-65.0,00:1a:1e:1e:e6:f0,-1.5!-40.5,-40.5,-1.5,165
GHC7,-85.0,00:1a:1e:1e:d1:30,-1.5!-40.5,-40.5,-1.5,149
GHC7,-79.0,00:1a:1e:1e:d6:90,-1.5!-40.5,-40.5,-1.5,153
GHC7,-65.0,00:1a:1e:1e:ea:50,-1.5!-40.5,-40.5,-1.5,44
GHC7,-85.0,00:1a:1e:1e:ca:b0,-1.5!-40.5,-40.5,-1.5,44
GHC7,-77.0,00:1a:1e:1e:d7:80,-1.5!-40.5,-40.5,-1.5,11
GHC7,-79.0,00:1a:1e:1e:dd:e0,-1.5!-40.5,-40.5,-1.5,1
GHC7,-75.0,00:1a:1e:1e:cb:30,-1.5!-40.5,-40.5,-1.5,149
GHC7,-73.0,00:1a:1e:1e:dd:f0,-1.5!-40.5,-40.5,-1.5,153
GHC7,-47.0,00:1a:1e:1e:d3:d0,-1.5!-40.5,-40.5,-1.5,48
GHC7,-57.0,00:1a:1e:1e:d9:e0,-1.5!-40.5,-40.5,-1.5,6
GHC7,-91.0,00:1a:1e:1e:d9:d0,-1.5!-40.5,-40.5,-1.5,40
GHC7,-75.0,00:1a:1e:1e:d7:90,-1.5!-40.5,-40.5,-1.5,149
GHC7,-85.0,00:1a:1e:1e:cc:50,-1.5!-40.5,-40.5,-1.5,165
GHC7,-77.0,00:1a:1e:1e:ea:40,-1.5!-40.5,-40.5,-1.5,1
GHC7,-55.0,00:1a:1e:1e:d9:f0,-1.5!-40.5,-40.5,-1.5,36
GHC7,-75.0,00:1a:1e:1e:e6:e0,-1.5!-40.5,-40.5,-1.5,11
GHC7,-85.0,00:1a:1e:1e:f0:70,-1.5!-40.5,-40.5,-1.5,157
GHC7,-81.0,00:1a:1e:1e:d6:f0,-1.5!-40.5,-40.5,-1.5,165
GHC7,-83.0,00:1a:1e:1e:d7:90,2.5!-17.5,-17.5,2.5,149
GHC7,-75.0,00:1a:1e:1e:e6:f0,2.5!-17.5,-17.5,2.5,165
GHC7,-65.0,00:1a:1e:1e:d1:30,2.5!-17.5,-17.5,2.5,149
GHC7,-67.0,00:1a:1e:1e:db:50,2.5!-17.5,-17.5,2.5,153
GHC7,-77.0,00:1a:1e:1e:cc:50,2.5!-17.5,-17.5,2.5,165
GHC7,-81.0,00:1a:1e:1e:d2:50,2.5!-17.5,-17.5,2.5,161
GHC7,-41.0,00:1a:1e:1e:ea:50,2.5!-17.5,-17.5,2.5,44
GHC7,-63.0,00:1a:1e:1e:d3:c0,2.5!-17.5,-17.5,2.5,6
GHC7,-87.0,00:1a:1e:1e:dd:b0,2.5!-17.5,-17.5,2.5,40
GHC7,-63.0,00:1a:1e:1e:d9:f0,2.5!-17.5,-17.5,2.5,36
GHC7,-81.0,00:1a:1e:1e:cf:80,2.5!-17.5,-17.5,2.5,11
GHC7,-87.0,00:1a:1e:1e:cc:b0,2.5!-17.5,-17.5,2.5,48
GHC7,-77.0,00:1a:1e:1f:6c:90,2.5!-17.5,-17.5,2.5,149
GHC7,-81.0,00:1a:1e:1e:dd:f0,2.5!-17.5,-17.5,2.5,153
GHC7,-85.0,00:1a:1e:1e:e4:d0,2.5!-17.5,-17.5,2.5,36
GHC7,-87.0,00:1a:1e:1e:ca:f0,2.5!-17.5,-17.5,2.5,157
GHC7,-83.0,00:1a:1e:1e:cd:30,2.5!-17.5,-17.5,2.5,36
GHC7,-87.0,00:1a:1e:1e:d6:90,2.5!-17.5,-17.5,2.5,153
GHC7,-81.0,00:1a:1e:1e:e7:b0,2.5!-17.5,-17.5,2.5,36
GHC7,-85.0,00:1a:1e:1f:99:30,2.5!-17.5,-17.5,2.5,149
GHC7,-75.0,00:1a:1e:1e:da:d0,2.5!-17.5,-17.5,2.5,165
GHC7,-83.0,00:1a:1e:1e:cb:30,2.5!-17.5,-17.5,2.5,149
GHC7,-45.0,00:1a:1e:1e:ea:40,2.5!-17.5,-17.5,2.5,1
GHC7,-79.0,00:1a:1e:1e:f0:70,2.5!-17.5,-17.5,2.5,157
GHC7,-89.0,00:1a:1e:1e:d8:50,2.5!-17.5,-17.5,2.5,157
GHC7,-91.0,00:1a:1e:1e:dd:90,2.5!-17.5,-17.5,2.5,44
GHC7,-73.0,00:1a:1e:1e:cf:90,2.5!-17.5,-17.5,2.5,165
GHC7,-83.0,00:1a:1e:1e:c8:f0,2.5!-17.5,-17.5,2.5,36
GHC7,-83.0,00:1a:1e:1f:6c:80,2.5!-17.5,-17.5,2.5,11
GHC7,-91.0,00:1a:1e:1e:cb:f0,2.5!-17.5,-17.5,2.5,48
GHC7,-87.0,00:1a:1e:1e:ef:10,2.5!-17.5,-17.5,2.5,157
GHC7,-61.0,00:1a:1e:1e:d3:d0,2.5!-17.5,-17.5,2.5,48
GHC7,-45.0,00:1a:1e:1e:e7:a0,2.5!5.5,5.5,2.5,1
GHC7,-71.0,00:1a:1e:1e:da:c0,2.5!5.5,5.5,2.5,6
GHC7,-79.0,00:1a:1e:1e:db:50,2.5!5.5,5.5,2.5,153
GHC7,-73.0,00:1a:1e:1f:99:20,2.5!5.5,5.5,2.5,6
GHC7,-75.0,00:1a:1e:1e:d2:50,2.5!5.5,5.5,2.5,161
GHC7,-91.0,00:1a:1e:1e:c9:50,2.5!5.5,5.5,2.5,153
GHC7,-87.0,00:1a:1e:1e:db:10,2.5!5.5,5.5,2.5,149
GHC7,-83.0,00:1a:1e:1e:cc:50,2.5!5.5,5.5,2.5,165
GHC7,-79.0,00:1a:1e:1e:ea:50,2.5!5.5,5.5,2.5,44
GHC7,-77.0,00:1a:1e:1e:d8:40,2.5!5.5,5.5,2.5,1
GHC7,-75.0,00:1a:1e:1e:d1:30,2.5!5.5,5.5,2.5,149
GHC7,-69.0,00:1a:1e:1e:cf:80,2.5!5.5,5.5,2.5,11
GHC7,-83.0,00:1a:1e:1e:cc:b0,2.5!5.5,5.5,2.5,48
GHC7,-81.0,00:1a:1e:1f:6c:90,2.5!5.5,5.5,2.5,149
GHC7,-83.0,00:1a:1e:1e:ef:00,2.5!5.5,5.5,2.5,6
GHC7,-87.0,00:1a:1e:1e:e4:d0,2.5!5.5,5.5,2.5,36
GHC7,-79.0,00:1a:1e:1e:e2:70,2.5!5.5,5.5,2.5,157
GHC7,-85.0,00:1a:1e:1e:ca:f0,2.5!5.5,5.5,2.5,157
GHC7,-81.0,00:1a:1e:1e:d1:20,2.5!5.5,5.5,2.5,11
GHC7,-45.0,00:1a:1e:1e:e7:b0,2.5!5.5,5.5,2.5,36
GHC7,-63.0,00:1a:1e:1f:99:30,2.5!5.5,5.5,2.5,149
GHC7,-61.0,00:1a:1e:1e:da:d0,2.5!5.5,5.5,2.5,165
GHC7,-83.0,00:1a:1e:19:1e:50,2.5!5.5,5.5,2.5,40
